period,label,specialty_code,provider_code,provider_name,total_waiting,within_18w,over_52w,n_source_rows
2024-12,December 2024,C_130,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1488.0,1241.0,11.0,11
2024-12,December 2024,C_130,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1895.0,1331.0,2.0,9
2024-12,December 2024,C_130,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,8301.0,3930.0,565.0,38
2024-12,December 2024,C_130,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3209.0,2000.0,28.0,12
2024-12,December 2024,C_130,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2552.0,1409.0,93.0,17
2024-12,December 2024,C_130,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6027.0,3307.0,127.0,65
2024-12,December 2024,C_130,RH5,SOMERSET NHS FOUNDATION TRUST,4946.0,3310.0,32.0,14
2024-12,December 2024,C_130,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,8400.0,4708.0,195.0,25
2024-12,December 2024,C_130,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,6085.0,4127.0,149.0,38
2024-12,December 2024,C_130,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4839.0,3995.0,55.0,60
2024-12,December 2024,C_130,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,5259.0,3578.0,19.0,18
2024-12,December 2024,C_130,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,5741.0,4785.0,2.0,32
2024-12,December 2024,C_130,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,4300.0,2959.0,26.0,45
2024-12,December 2024,C_130,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,73.0,37.0,0.0,7
2024-12,December 2024,C_130,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,2384.0,2166.0,3.0,15
2024-12,December 2024,C_130,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,5141.0,3056.0,127.0,27
2024-12,December 2024,C_130,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,4706.0,2996.0,6.0,22
2024-12,December 2024,C_130,RJN,EAST CHESHIRE NHS TRUST,1489.0,1190.0,5.0,17
2024-12,December 2024,C_130,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1957.0,1194.0,42.0,16
2024-12,December 2024,C_130,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,12411.0,7193.0,359.0,35
2024-12,December 2024,C_130,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,3686.0,2362.0,27.0,19
2024-12,December 2024,C_130,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,6236.0,3349.0,283.0,5
2024-12,December 2024,C_130,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6123.0,3288.0,189.0,31
2024-12,December 2024,C_130,RKE,WHITTINGTON HEALTH NHS TRUST,1277.0,942.0,12.0,12
2024-12,December 2024,C_130,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,10371.0,6626.0,43.0,35
2024-12,December 2024,C_130,RLQ,WYE VALLEY NHS TRUST,2956.0,1645.0,56.0,17
2024-12,December 2024,C_130,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,918.0,585.0,8.0,6
2024-12,December 2024,C_130,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4888.0,3046.0,134.0,23
2024-12,December 2024,C_130,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,6639.0,3326.0,177.0,40
2024-12,December 2024,C_130,RMC,BOLTON NHS FOUNDATION TRUST,3870.0,2817.0,89.0,28
2024-12,December 2024,C_130,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,37.0,33.0,0.0,4
2024-12,December 2024,C_130,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2124.0,1287.0,40.0,11
2024-12,December 2024,C_130,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2878.0,1974.0,39.0,16
